[0.007s][info][gc] Using G1
[6.628s][info][gc] GC(56) Pause Young (Normal) (G1 Evacuation Pause) 560M->12M(920M) 0.655ms
[6.730s][info][gc] GC(57) Pause Young (Normal) (G1 Evacuation Pause) 560M->12M(920M) 0.759ms
[6.832s][info][gc] GC(58) Pause Young (Normal) (G1 Evacuation Pause) 560M->12M(920M) 0.616ms
[6.934s][info][gc] GC(59) Pause Young (Normal) (G1 Evacuation Pause) 560M->12M(920M) 0.596ms
[7.036s][info][gc] GC(60) Pause Young (Normal) (G1 Evacuation Pause) 560M->12M(920M) 0.573ms
[7.137s][info][gc] GC(61) Pause Young (Normal) (G1 Evacuation Pause) 560M->12M(920M) 0.607ms
[7.239s][info][gc] GC(62) Pause Young (Normal) (G1 Evacuation Pause) 560M->12M(920M) 0.627ms
[7.341s][info][gc] GC(63) Pause Young (Normal) (G1 Evacuation Pause) 560M->12M(920M) 0.507ms
[7.442s][info][gc] GC(64) Pause Young (Normal) (G1 Evacuation Pause) 560M->12M(920M) 0.577ms
[7.544s][info][gc] GC(65) Pause Young (Normal) (G1 Evacuation Pause) 560M->12M(920M) 0.753ms
[7.646s][info][gc] GC(66) Pause Young (Normal) (G1 Evacuation Pause) 560M->12M(920M) 0.538ms
[7.747s][info][gc] GC(67) Pause Young (Normal) (G1 Evacuation Pause) 560M->12M(920M) 0.524ms
[7.849s][info][gc] GC(68) Pause Young (Normal) (G1 Evacuation Pause) 560M->12M(920M) 0.622ms
[7.950s][info][gc] GC(69) Pause Young (Normal) (G1 Evacuation Pause) 560M->12M(920M) 0.531ms
[8.052s][info][gc] GC(70) Pause Young (Normal) (G1 Evacuation Pause) 560M->12M(920M) 0.709ms
[8.153s][info][gc] GC(71) Pause Young (Normal) (G1 Evacuation Pause) 560M->12M(920M) 0.501ms
[8.255s][info][gc] GC(72) Pause Young (Normal) (G1 Evacuation Pause) 560M->12M(920M) 0.505ms
[8.356s][info][gc] GC(73) Pause Young (Normal) (G1 Evacuation Pause) 560M->12M(920M) 0.489ms
[8.458s][info][gc] GC(74) Pause Young (Normal) (G1 Evacuation Pause) 560M->12M(920M) 0.513ms
[8.563s][info][gc] GC(75) Pause Young (Normal) (G1 Evacuation Pause) 560M->12M(920M) 0.622ms
[8.664s][info][gc] GC(76) Pause Young (Normal) (G1 Evacuation Pause) 560M->12M(920M) 0.586ms
[8.766s][info][gc] GC(77) Pause Young (Normal) (G1 Evacuation Pause) 560M->12M(920M) 0.602ms
[8.867s][info][gc] GC(78) Pause Young (Normal) (G1 Evacuation Pause) 560M->12M(920M) 0.648ms
[8.969s][info][gc] GC(79) Pause Young (Normal) (G1 Evacuation Pause) 560M->12M(920M) 0.598ms
[9.071s][info][gc] GC(80) Pause Young (Normal) (G1 Evacuation Pause) 560M->12M(920M) 0.614ms
[9.173s][info][gc] GC(81) Pause Young (Normal) (G1 Evacuation Pause) 560M->12M(920M) 0.598ms
[9.275s][info][gc] GC(82) Pause Young (Normal) (G1 Evacuation Pause) 560M->12M(920M) 0.570ms
[9.376s][info][gc] GC(83) Pause Young (Normal) (G1 Evacuation Pause) 560M->12M(920M) 0.629ms
[9.478s][info][gc] GC(84) Pause Young (Normal) (G1 Evacuation Pause) 560M->12M(920M) 0.567ms
[9.580s][info][gc] GC(85) Pause Young (Normal) (G1 Evacuation Pause) 560M->12M(920M) 0.541ms
[9.682s][info][gc] GC(86) Pause Young (Normal) (G1 Evacuation Pause) 560M->12M(920M) 0.602ms
[9.784s][info][gc] GC(87) Pause Young (Normal) (G1 Evacuation Pause) 560M->12M(920M) 0.560ms
[9.886s][info][gc] GC(88) Pause Young (Normal) (G1 Evacuation Pause) 560M->12M(920M) 0.593ms
[9.988s][info][gc] GC(89) Pause Young (Normal) (G1 Evacuation Pause) 560M->12M(920M) 0.613ms
[10.089s][info][gc] GC(90) Pause Young (Normal) (G1 Evacuation Pause) 560M->12M(920M) 0.618ms
[10.191s][info][gc] GC(91) Pause Young (Normal) (G1 Evacuation Pause) 560M->12M(920M) 0.490ms
[10.293s][info][gc] GC(92) Pause Young (Normal) (G1 Evacuation Pause) 560M->12M(920M) 0.599ms
[10.394s][info][gc] GC(93) Pause Young (Normal) (G1 Evacuation Pause) 560M->12M(920M) 0.586ms
[10.496s][info][gc] GC(94) Pause Young (Normal) (G1 Evacuation Pause) 560M->12M(920M) 0.594ms
[10.598s][info][gc] GC(95) Pause Young (Normal) (G1 Evacuation Pause) 560M->12M(920M) 0.582ms
[10.701s][info][gc] GC(96) Pause Young (Normal) (G1 Evacuation Pause) 560M->12M(920M) 0.587ms
[10.802s][info][gc] GC(97) Pause Young (Normal) (G1 Evacuation Pause) 560M->12M(920M) 0.542ms
[10.904s][info][gc] GC(98) Pause Young (Normal) (G1 Evacuation Pause) 560M->12M(920M) 0.576ms
[11.006s][info][gc] GC(99) Pause Young (Normal) (G1 Evacuation Pause) 560M->12M(920M) 0.503ms
[11.107s][info][gc] GC(100) Pause Young (Normal) (G1 Evacuation Pause) 560M->12M(920M) 0.585ms
[11.211s][info][gc] GC(101) Pause Young (Normal) (G1 Evacuation Pause) 560M->12M(920M) 0.562ms
[11.312s][info][gc] GC(102) Pause Young (Normal) (G1 Evacuation Pause) 560M->12M(920M) 0.558ms
[11.414s][info][gc] GC(103) Pause Young (Normal) (G1 Evacuation Pause) 560M->12M(920M) 0.617ms
[11.515s][info][gc] GC(104) Pause Young (Normal) (G1 Evacuation Pause) 560M->12M(920M) 0.590ms
[11.618s][info][gc] GC(105) Pause Young (Normal) (G1 Evacuation Pause) 560M->12M(920M) 0.637ms
[11.720s][info][gc] GC(106) Pause Young (Normal) (G1 Evacuation Pause) 560M->12M(920M) 0.547ms
[11.822s][info][gc] GC(107) Pause Young (Normal) (G1 Evacuation Pause) 560M->12M(920M) 0.590ms
[11.924s][info][gc] GC(108) Pause Young (Normal) (G1 Evacuation Pause) 560M->12M(920M) 0.533ms
[12.025s][info][gc] GC(109) Pause Young (Normal) (G1 Evacuation Pause) 560M->12M(920M) 0.531ms
[12.126s][info][gc] GC(110) Pause Young (Normal) (G1 Evacuation Pause) 560M->12M(920M) 0.532ms
[12.227s][info][gc] GC(111) Pause Young (Normal) (G1 Evacuation Pause) 560M->12M(920M) 0.535ms
[12.329s][info][gc] GC(112) Pause Young (Normal) (G1 Evacuation Pause) 560M->12M(920M) 0.593ms
[12.431s][info][gc] GC(113) Pause Young (Normal) (G1 Evacuation Pause) 560M->12M(920M) 0.659ms
[12.532s][info][gc] GC(114) Pause Young (Normal) (G1 Evacuation Pause) 560M->12M(920M) 0.648ms
[12.634s][info][gc] GC(115) Pause Young (Normal) (G1 Evacuation Pause) 560M->12M(920M) 0.588ms
[12.737s][info][gc] GC(116) Pause Young (Normal) (G1 Evacuation Pause) 560M->12M(920M) 0.569ms
[12.838s][info][gc] GC(117) Pause Young (Normal) (G1 Evacuation Pause) 560M->12M(920M) 0.487ms
[12.940s][info][gc] GC(118) Pause Young (Normal) (G1 Evacuation Pause) 560M->12M(920M) 0.586ms
[13.042s][info][gc] GC(119) Pause Young (Normal) (G1 Evacuation Pause) 560M->12M(920M) 0.588ms
[13.144s][info][gc] GC(120) Pause Young (Normal) (G1 Evacuation Pause) 560M->12M(920M) 0.601ms
[13.246s][info][gc] GC(121) Pause Young (Normal) (G1 Evacuation Pause) 560M->12M(920M) 0.639ms
[13.347s][info][gc] GC(122) Pause Young (Normal) (G1 Evacuation Pause) 560M->12M(920M) 0.537ms
[13.448s][info][gc] GC(123) Pause Young (Normal) (G1 Evacuation Pause) 560M->12M(920M) 0.599ms
[13.550s][info][gc] GC(124) Pause Young (Normal) (G1 Evacuation Pause) 560M->12M(920M) 0.568ms
[13.652s][info][gc] GC(125) Pause Young (Normal) (G1 Evacuation Pause) 560M->12M(920M) 0.515ms
[13.753s][info][gc] GC(126) Pause Young (Normal) (G1 Evacuation Pause) 560M->12M(920M) 0.600ms
[13.855s][info][gc] GC(127) Pause Young (Normal) (G1 Evacuation Pause) 560M->12M(920M) 0.515ms
[13.958s][info][gc] GC(128) Pause Young (Normal) (G1 Evacuation Pause) 560M->12M(920M) 0.582ms
[14.060s][info][gc] GC(129) Pause Young (Normal) (G1 Evacuation Pause) 560M->12M(920M) 0.620ms
[14.162s][info][gc] GC(130) Pause Young (Normal) (G1 Evacuation Pause) 560M->12M(920M) 0.549ms
[14.264s][info][gc] GC(131) Pause Young (Normal) (G1 Evacuation Pause) 560M->12M(920M) 0.602ms
[14.365s][info][gc] GC(132) Pause Young (Normal) (G1 Evacuation Pause) 560M->12M(920M) 0.594ms
[14.467s][info][gc] GC(133) Pause Young (Normal) (G1 Evacuation Pause) 560M->12M(920M) 0.609ms
[14.569s][info][gc] GC(134) Pause Young (Normal) (G1 Evacuation Pause) 560M->12M(920M) 0.488ms
[14.671s][info][gc] GC(135) Pause Young (Normal) (G1 Evacuation Pause) 560M->12M(920M) 0.580ms
[14.773s][info][gc] GC(136) Pause Young (Normal) (G1 Evacuation Pause) 560M->12M(920M) 0.633ms
[14.875s][info][gc] GC(137) Pause Young (Normal) (G1 Evacuation Pause) 560M->12M(920M) 0.526ms
[14.976s][info][gc] GC(138) Pause Young (Normal) (G1 Evacuation Pause) 560M->12M(920M) 0.592ms
[15.078s][info][gc] GC(139) Pause Young (Normal) (G1 Evacuation Pause) 560M->12M(920M) 0.523ms
[15.180s][info][gc] GC(140) Pause Young (Normal) (G1 Evacuation Pause) 560M->12M(920M) 0.538ms
[15.281s][info][gc] GC(141) Pause Young (Normal) (G1 Evacuation Pause) 560M->12M(920M) 0.577ms
[15.383s][info][gc] GC(142) Pause Young (Normal) (G1 Evacuation Pause) 560M->12M(920M) 0.500ms
[15.485s][info][gc] GC(143) Pause Young (Normal) (G1 Evacuation Pause) 560M->12M(920M) 0.556ms
[15.589s][info][gc] GC(144) Pause Young (Normal) (G1 Evacuation Pause) 560M->12M(920M) 0.552ms
[15.692s][info][gc] GC(145) Pause Young (Normal) (G1 Evacuation Pause) 560M->12M(920M) 0.615ms
[15.794s][info][gc] GC(146) Pause Young (Normal) (G1 Evacuation Pause) 560M->12M(920M) 0.534ms
[15.895s][info][gc] GC(147) Pause Young (Normal) (G1 Evacuation Pause) 560M->12M(920M) 0.567ms
[15.997s][info][gc] GC(148) Pause Young (Normal) (G1 Evacuation Pause) 560M->12M(920M) 0.620ms
[16.099s][info][gc] GC(149) Pause Young (Normal) (G1 Evacuation Pause) 560M->12M(920M) 0.552ms
